Frame,Time(s),chestUpper_T_glob,chestUpper_T_glob.1,chestUpper_T_glob.2,rShldrBend_T_glob,rShldrBend_T_glob.1,rShldrBend_T_glob.2,rForearmBend_T_glob,rForearmBend_T_glob.1,rForearmBend_T_glob.2,rHand_T_glob,rHand_T_glob.1,rHand_T_glob.2,lShldrBend_T_glob,lShldrBend_T_glob.1,lShldrBend_T_glob.2,lForearmBend_T_glob,lForearmBend_T_glob.1,lForearmBend_T_glob.2,lHand_T_glob,lHand_T_glob.1,lHand_T_glob.2,pelvis_T_glob,pelvis_T_glob.1,pelvis_T_glob.2
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1641.0,65.64,-0.138,26.294,-0.303,-15.946,35.074,-1.232,-26.187,7.888,-5.143,-17.756,1.741,20.91,15.52,34.653,-0.16,26.306,6.229,-4.113,15.731,1.174,21.8,0.0,0.0,0.0
1642.0,65.68,-0.136,26.302,-0.291,-15.946,35.089,-1.19,-26.116,7.873,-5.075,-17.599,1.742,20.958,15.524,34.656,-0.17,26.336,6.236,-4.126,15.754,1.138,21.779,0.0,0.0,0.0
1643.0,65.72,-0.134,26.309,-0.282,-15.943,35.095,-1.15,-26.067,7.856,-4.982,-17.414,1.743,21.015,15.53,34.656,-0.173,26.342,6.236,-4.163,15.777,1.081,21.744,0.0,0.0,0.0
1644.0,65.76,-0.137,26.312,-0.28,-15.942,35.109,-1.129,-26.051,7.854,-4.922,-17.29,1.748,21.035,15.532,34.65,-0.189,26.329,6.235,-4.226,15.85,1.059,21.705,0.0,0.0,0.0
1645.0,65.8,-0.148,26.311,-0.291,-15.953,35.11,-1.126,-26.073,7.862,-4.908,-17.244,1.735,21.033,15.522,34.645,-0.225,26.319,6.229,-4.273,15.902,1.066,21.68,0.0,0.0,0.0
1646.0,65.84,-0.156,26.308,-0.296,-15.96,35.115,-1.121,-26.114,7.877,-4.926,-17.288,1.728,21.015,15.514,34.641,-0.246,26.309,6.22,-4.29,15.921,1.079,21.69,0.0,0.0,0.0
1647.0,65.88,-0.162,26.305,-0.31,-15.966,35.112,-1.131,-26.16,7.892,-4.936,-17.387,1.739,21.026,15.509,34.637,-0.28,26.299,6.211,-4.308,15.963,1.121,21.701,0.0,0.0,0.0
1648.0,65.92,-0.162,26.302,-0.325,-15.974,35.102,-1.147,-26.209,7.9,-4.956,-17.509,1.738,21.026,15.499,34.643,-0.303,26.306,6.223,-4.311,15.974,1.17,21.707,0.0,0.0,0.0
1649.0,65.96,-0.164,26.295,-0.341,-15.973,35.088,-1.163,-26.236,7.897,-4.987,-17.641,1.737,21.037,15.497,34.643,-0.321,26.315,6.227,-4.309,15.989,1.195,21.715,0.0,0.0,0.0
