Frame,Time(s),chestUpper_T_glob,chestUpper_T_glob.1,chestUpper_T_glob.2,rShldrBend_T_glob,rShldrBend_T_glob.1,rShldrBend_T_glob.2,rForearmBend_T_glob,rForearmBend_T_glob.1,rForearmBend_T_glob.2,rHand_T_glob,rHand_T_glob.1,rHand_T_glob.2,lShldrBend_T_glob,lShldrBend_T_glob.1,lShldrBend_T_glob.2,lForearmBend_T_glob,lForearmBend_T_glob.1,lForearmBend_T_glob.2,lHand_T_glob,lHand_T_glob.1,lHand_T_glob.2,pelvis_T_glob,pelvis_T_glob.1,pelvis_T_glob.2
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
702.0,28.08,-0.172,25.84,-0.155,-15.997,34.619,-1.144,-26.752,7.019,-3.267,-17.482,8.114,22.994,15.453,34.104,0.556,27.548,5.777,-1.206,15.514,8.516,24.164,0.0,0.0,0.0
703.0,28.12,-0.172,25.839,-0.167,-15.996,34.614,-1.162,-26.745,7.011,-3.289,-17.498,8.131,22.976,15.453,34.103,0.544,27.549,5.776,-1.214,15.541,8.55,24.162,0.0,0.0,0.0
704.0,28.16,-0.168,25.834,-0.178,-15.995,34.609,-1.169,-26.746,7.009,-3.313,-17.515,8.13,22.948,15.452,34.101,0.531,27.558,5.777,-1.225,15.56,8.571,24.148,0.0,0.0,0.0
705.0,28.2,-0.163,25.832,-0.193,-15.988,34.604,-1.178,-26.745,7.014,-3.338,-17.527,8.121,22.92,15.458,34.095,0.515,27.561,5.771,-1.247,15.565,8.572,24.13,0.0,0.0,0.0
706.0,28.24,-0.163,25.83,-0.205,-15.988,34.598,-1.19,-26.745,7.013,-3.361,-17.549,8.121,22.908,15.459,34.094,0.495,27.549,5.766,-1.274,15.566,8.568,24.112,0.0,0.0,0.0
707.0,28.28,-0.163,25.827,-0.217,-15.992,34.59,-1.193,-26.73,6.999,-3.375,-17.615,8.155,22.937,15.458,34.091,0.47,27.533,5.762,-1.305,15.577,8.552,24.114,0.0,0.0,0.0
708.0,28.32,-0.173,25.815,-0.236,-16.011,34.599,-1.18,-26.699,7.004,-3.344,-17.707,8.347,23.048,15.451,34.104,0.428,27.501,5.799,-1.252,15.593,8.595,24.197,0.0,0.0,0.0
709.0,28.36,-0.184,25.823,-0.262,-16.031,34.666,-1.151,-26.681,7.034,-2.837,-17.45,9.062,23.528,15.444,34.149,0.372,27.532,5.875,-0.861,15.54,8.906,24.521,0.0,0.0,0.0
710.0,28.4,-0.209,25.837,-0.269,-16.051,34.738,-1.05,-26.747,6.94,-1.448,-16.667,10.592,24.545,15.421,34.198,0.333,27.834,5.992,0.276,14.939,9.535,25.143,0.0,0.0,0.0
711.0,28.44,-0.22,25.828,-0.274,-16.062,34.804,-0.914,-26.579,6.794,0.842,-15.479,13.031,25.891,15.407,34.219,0.313,28.323,6.178,2.231,13.717,10.377,26.015,0.0,0.0,0.0
712.0,28.48,-0.228,25.816,-0.274,-16.078,34.913,-0.711,-26.114,6.871,3.774,-13.851,16.375,27.082,15.385,34.23,0.312,28.704,6.528,4.795,12.011,11.468,26.988,0.0,0.0,0.0
713.0,28.52,-0.232,25.814,-0.243,-16.062,35.049,-0.452,-25.276,7.243,7.091,-11.947,20.122,27.917,15.365,34.248,0.347,28.792,7.062,7.598,10.039,12.82,27.92,0.0,0.0,0.0
714.0,28.56,-0.238,25.82,-0.191,-16.017,35.2,-0.172,-24.011,7.972,10.501,-9.86,23.952,28.26,15.339,34.295,0.374,28.506,7.777,10.368,8.015,14.465,28.671,0.0,0.0,0.0
715.0,28.6,-0.259,25.839,-0.125,-15.987,35.391,0.146,-22.381,9.015,13.688,-7.779,27.455,28.18,15.313,34.367,0.359,27.853,8.6,12.845,6.084,16.365,29.195,0.0,0.0,0.0
716.0,28.64,-0.287,25.883,-0.038,-15.956,35.633,0.518,-20.537,10.244,16.383,-5.745,30.469,27.784,15.296,34.442,0.303,26.974,9.437,14.896,4.394,18.371,29.465,0.0,0.0,0.0
717.0,28.68,-0.295,25.946,0.044,-15.888,35.895,0.92,-18.721,11.444,18.432,-3.882,32.829,27.14,15.314,34.49,0.191,26.055,10.191,16.431,3.075,20.3,29.524,0.0,0.0,0.0
718.0,28.72,-0.282,26.024,0.098,-15.793,36.12,1.28,-17.183,12.404,19.841,-2.349,34.472,26.371,15.359,34.525,0.03,25.209,10.786,17.443,2.183,22.095,29.39,0.0,0.0,0.0
719.0,28.76,-0.259,26.089,0.13,-15.693,36.284,1.529,-16.073,13.036,20.633,-1.205,35.41,25.671,15.399,34.542,-0.153,24.636,11.208,17.999,1.759,23.609,29.067,0.0,0.0,0.0
720.0,28.8,-0.232,26.131,0.102,-15.604,36.397,1.632,-15.393,13.348,20.912,-0.391,35.793,25.125,15.447,34.551,-0.354,24.397,11.498,18.197,1.742,24.761,28.654,0.0,0.0,0.0
