Frame,Time(s),chestUpper_T_glob,chestUpper_T_glob.1,chestUpper_T_glob.2,rShldrBend_T_glob,rShldrBend_T_glob.1,rShldrBend_T_glob.2,rForearmBend_T_glob,rForearmBend_T_glob.1,rForearmBend_T_glob.2,rHand_T_glob,rHand_T_glob.1,rHand_T_glob.2,lShldrBend_T_glob,lShldrBend_T_glob.1,lShldrBend_T_glob.2,lForearmBend_T_glob,lForearmBend_T_glob.1,lForearmBend_T_glob.2,lHand_T_glob,lHand_T_glob.1,lHand_T_glob.2,pelvis_T_glob,pelvis_T_glob.1,pelvis_T_glob.2
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3776.0,151.04,0.069,25.998,-0.636,-15.45,35.241,-1.975,-26.554,8.205,-4.909,-17.696,3.101,21.403,15.787,34.175,-0.179,27.368,5.997,-3.269,15.331,6.119,22.325,0.0,0.0,0.0
3777.0,151.08,0.068,26.011,-0.632,-15.459,35.237,-1.967,-26.542,8.19,-4.881,-17.628,3.126,21.425,15.782,34.2,-0.173,27.398,6.031,-3.252,15.271,6.137,22.29,0.0,0.0,0.0
3778.0,151.12,0.067,26.016,-0.634,-15.466,35.24,-1.971,-26.538,8.186,-4.865,-17.592,3.161,21.441,15.779,34.215,-0.178,27.404,6.047,-3.247,15.223,6.175,22.269,0.0,0.0,0.0
3779.0,151.16,0.05,26.025,-0.639,-15.482,35.241,-1.983,-26.543,8.179,-4.84,-17.581,3.229,21.471,15.764,34.23,-0.196,27.391,6.054,-3.221,15.182,6.241,22.282,0.0,0.0,0.0
3780.0,151.2,0.042,26.027,-0.642,-15.496,35.241,-1.982,-26.57,8.176,-4.804,-17.577,3.302,21.501,15.76,34.239,-0.213,27.374,6.047,-3.183,15.183,6.287,22.328,0.0,0.0,0.0
3781.0,151.24,0.029,26.031,-0.632,-15.512,35.245,-1.969,-26.606,8.181,-4.763,-17.577,3.386,21.545,15.746,34.247,-0.213,27.361,6.053,-3.15,15.204,6.325,22.386,0.0,0.0,0.0
3782.0,151.28,0.028,26.037,-0.619,-15.514,35.253,-1.95,-26.637,8.195,-4.71,-17.582,3.482,21.596,15.746,34.259,-0.215,27.375,6.065,-3.123,15.256,6.368,22.426,0.0,0.0,0.0
3783.0,151.32,0.027,26.042,-0.616,-15.516,35.254,-1.935,-26.665,8.204,-4.67,-17.589,3.603,21.646,15.745,34.264,-0.229,27.398,6.074,-3.125,15.334,6.418,22.459,0.0,0.0,0.0
3784.0,151.36,0.028,26.046,-0.605,-15.525,35.249,-1.91,-26.671,8.191,-4.644,-17.63,3.867,21.738,15.745,34.278,-0.221,27.391,6.086,-3.153,15.548,6.553,22.553,0.0,0.0,0.0
