Frame,Time(s),chestUpper_T_glob,chestUpper_T_glob.1,chestUpper_T_glob.2,rShldrBend_T_glob,rShldrBend_T_glob.1,rShldrBend_T_glob.2,rForearmBend_T_glob,rForearmBend_T_glob.1,rForearmBend_T_glob.2,rHand_T_glob,rHand_T_glob.1,rHand_T_glob.2,lShldrBend_T_glob,lShldrBend_T_glob.1,lShldrBend_T_glob.2,lForearmBend_T_glob,lForearmBend_T_glob.1,lForearmBend_T_glob.2,lHand_T_glob,lHand_T_glob.1,lHand_T_glob.2,pelvis_T_glob,pelvis_T_glob.1,pelvis_T_glob.2
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3707.0,148.28,-1.087,27.421,-1.11,-17.179,35.425,-1.005,-26.652,7.784,-4.575,-18.491,8.843,21.77,14.293,35.938,-0.551,25.513,7.611,-3.188,16.129,10.676,23.118,0.0,0.0,0.0
3708.0,148.32,-1.073,27.425,-1.102,-17.164,35.446,-0.99,-26.621,7.813,-4.553,-18.49,8.949,21.796,14.315,35.933,-0.538,25.506,7.612,-3.176,16.19,10.82,23.123,0.0,0.0,0.0
3709.0,148.36,-1.041,27.452,-1.089,-17.129,35.566,-0.951,-26.513,7.936,-4.253,-18.354,9.586,22.02,14.373,35.923,-0.509,25.493,7.592,-3.0,16.526,11.531,23.242,0.0,0.0,0.0
3710.0,148.4,-1.041,27.481,-1.116,-17.106,35.741,-0.928,-26.478,8.025,-3.247,-18.091,11.036,22.73,14.408,35.891,-0.537,25.649,7.511,-2.086,17.342,13.126,23.94,0.0,0.0,0.0
3711.0,148.44,-1.058,27.479,-1.205,-17.098,35.877,-0.947,-26.483,7.938,-0.964,-17.77,13.837,24.316,14.425,35.848,-0.666,25.849,7.375,-0.138,18.857,15.947,25.339,0.0,0.0,0.0
3712.0,148.48,-1.044,27.421,-1.352,-17.078,35.945,-1.069,-26.392,7.955,2.701,-17.436,18.072,26.475,14.455,35.839,-0.88,25.867,7.458,2.78,20.781,19.881,27.011,0.0,0.0,0.0
3713.0,148.52,-1.031,27.361,-1.543,-17.064,36.006,-1.224,-25.756,8.566,7.199,-16.841,23.254,28.451,14.472,35.868,-1.174,25.558,8.011,6.242,22.736,24.395,28.325,0.0,0.0,0.0
3714.0,148.56,-1.042,27.359,-1.686,-17.033,36.164,-1.246,-24.498,10.021,11.79,-15.971,28.677,29.817,14.486,35.929,-1.462,24.921,9.122,9.817,24.36,28.977,28.953,0.0,0.0,0.0
3715.0,148.6,-1.083,27.391,-1.705,-16.998,36.394,-1.078,-22.77,12.12,15.903,-14.879,33.775,30.478,14.479,36.001,-1.657,24.069,10.677,13.141,25.582,33.161,28.943,0.0,0.0,0.0
