Frame,Time(s),chestUpper_T_glob,chestUpper_T_glob.1,chestUpper_T_glob.2,rShldrBend_T_glob,rShldrBend_T_glob.1,rShldrBend_T_glob.2,rForearmBend_T_glob,rForearmBend_T_glob.1,rForearmBend_T_glob.2,rHand_T_glob,rHand_T_glob.1,rHand_T_glob.2,lShldrBend_T_glob,lShldrBend_T_glob.1,lShldrBend_T_glob.2,lForearmBend_T_glob,lForearmBend_T_glob.1,lForearmBend_T_glob.2,lHand_T_glob,lHand_T_glob.1,lHand_T_glob.2,pelvis_T_glob,pelvis_T_glob.1,pelvis_T_glob.2
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2160.0,86.4,0.06,25.851,-1.089,-15.869,34.412,-2.066,-24.706,5.915,-0.892,-19.125,9.225,26.366,15.671,34.14,-1.021,25.364,4.995,-0.317,17.657,7.542,27.088,0.0,0.0,0.0
2161.0,86.44,0.059,25.842,-1.118,-15.868,34.405,-2.09,-24.717,5.912,-0.921,-19.144,9.267,26.33,15.67,34.127,-1.065,25.378,4.984,-0.37,17.716,7.509,27.055,0.0,0.0,0.0
2162.0,86.48,0.06,25.832,-1.151,-15.866,34.398,-2.117,-24.74,5.915,-0.956,-19.145,9.343,26.277,15.671,34.117,-1.12,25.404,4.976,-0.429,17.782,7.422,27.024,0.0,0.0,0.0
2163.0,86.52,0.061,25.819,-1.175,-15.864,34.384,-2.128,-24.811,5.928,-0.936,-19.1,9.567,26.243,15.667,34.107,-1.171,25.481,4.979,-0.487,17.843,7.229,27.0,0.0,0.0,0.0
2164.0,86.56,0.066,25.802,-1.184,-15.849,34.358,-2.119,-25.176,6.023,-0.748,-18.848,10.141,26.227,15.665,34.1,-1.2,25.662,5.014,-0.562,17.931,6.795,26.979,0.0,0.0,0.0
2165.0,86.6,0.081,25.775,-1.188,-15.808,34.316,-2.121,-26.027,6.267,-0.025,-18.211,11.526,26.343,15.667,34.114,-1.197,26.008,5.134,-0.653,18.029,5.882,26.955,0.0,0.0,0.0
2166.0,86.64,0.105,25.761,-1.191,-15.739,34.301,-2.13,-27.346,6.825,1.349,-17.415,13.89,26.475,15.667,34.167,-1.157,26.534,5.374,-0.717,18.09,4.182,26.878,0.0,0.0,0.0
2167.0,86.68,0.126,25.773,-1.195,-15.652,34.376,-2.152,-29.013,7.933,3.442,-16.799,17.171,26.695,15.654,34.24,-1.098,27.136,5.683,-0.721,18.154,1.424,26.571,0.0,0.0,0.0
2168.0,86.72,0.152,25.785,-1.196,-15.541,34.513,-2.174,-30.838,9.694,6.067,-16.503,20.93,26.981,15.657,34.262,-1.035,27.636,5.882,-0.584,18.288,-2.451,25.82,0.0,0.0,0.0
2169.0,86.76,0.168,25.779,-1.193,-15.429,34.703,-2.15,-32.541,12.036,8.753,-16.435,24.781,27.154,15.681,34.175,-0.984,27.929,5.856,-0.258,18.591,-7.04,24.432,0.0,0.0,0.0
2170.0,86.8,0.173,25.768,-1.187,-15.304,35.005,-2.102,-33.912,14.724,11.074,-16.544,28.391,27.435,15.733,33.979,-0.966,27.928,5.566,0.12,19.076,-11.79,22.252,0.0,0.0,0.0
2171.0,86.84,0.194,25.772,-1.159,-15.15,35.385,-2.004,-34.868,17.427,12.881,-16.842,31.66,27.961,15.831,33.756,-1.014,27.583,5.075,0.527,19.861,-16.371,19.326,0.0,0.0,0.0
2172.0,86.88,0.284,25.793,-1.111,-14.914,35.783,-1.871,-35.508,19.995,14.242,-17.266,34.644,28.648,16.028,33.519,-1.057,26.886,4.444,0.739,21.016,-20.119,15.873,0.0,0.0,0.0
2173.0,86.92,0.442,25.809,-1.045,-14.583,36.139,-1.734,-35.843,22.284,15.258,-17.739,37.436,29.438,16.3,33.263,-1.09,26.07,3.858,0.484,22.181,-22.59,12.274,0.0,0.0,0.0
2174.0,86.96,0.622,25.819,-0.971,-14.217,36.454,-1.564,-36.102,24.216,16.061,-17.756,40.058,29.717,16.583,33.067,-1.179,25.546,3.487,-0.456,23.087,-23.853,9.058,0.0,0.0,0.0
2175.0,87.0,0.79,25.853,-0.883,-13.909,36.723,-1.278,-36.299,25.886,16.894,-17.928,43.274,28.809,16.82,32.967,-1.301,25.583,3.391,-1.776,23.988,-24.296,6.682,0.0,0.0,0.0
2176.0,87.04,0.917,25.894,-0.797,-13.628,36.957,-1.099,-36.121,27.194,17.52,-19.006,46.028,29.186,16.997,32.882,-1.424,25.936,3.419,-3.071,24.727,-24.443,4.964,0.0,0.0,0.0
2177.0,87.08,1.052,25.919,-0.726,-13.404,37.107,-0.962,-36.157,28.757,17.813,-18.241,47.289,29.053,17.15,32.782,-1.5,26.333,3.469,-4.263,25.22,-24.457,3.839,0.0,0.0,0.0
2178.0,87.12,1.119,25.94,-0.682,-13.2,37.254,-0.877,-35.901,30.048,18.275,-17.639,48.486,28.892,17.244,32.694,-1.59,26.632,3.551,-5.216,25.522,-24.357,3.286,0.0,0.0,0.0
2179.0,87.16,1.17,25.964,-0.682,-13.057,37.358,-0.833,-35.537,30.823,18.832,-17.697,50.076,28.698,17.318,32.657,-1.693,26.755,3.636,-5.83,25.724,-24.188,3.174,0.0,0.0,0.0
2180.0,87.2,1.175,25.974,-0.7,-13.031,37.393,-0.861,-35.213,31.391,19.209,-17.572,51.078,28.675,17.328,32.672,-1.775,26.72,3.69,-6.021,25.894,-24.005,3.469,0.0,0.0,0.0
2181.0,87.24,1.167,25.988,-0.712,-13.012,37.424,-0.873,-34.934,31.978,19.45,-16.655,51.295,28.471,17.321,32.704,-1.818,26.651,3.71,-5.934,26.035,-23.85,3.954,0.0,0.0,0.0
2182.0,87.28,1.155,25.995,-0.725,-12.991,37.427,-0.885,-34.574,32.217,19.811,-16.261,51.647,28.387,17.308,32.729,-1.828,26.578,3.687,-5.684,26.053,-23.697,4.681,0.0,0.0,0.0
2183.0,87.32,1.135,25.995,-0.739,-13.03,37.403,-0.91,-34.331,32.13,20.097,-16.497,52.148,28.38,17.279,32.766,-1.807,26.531,3.679,-5.375,25.931,-23.489,5.559,0.0,0.0,0.0
2184.0,87.36,1.105,25.997,-0.741,-13.089,37.371,-0.917,-34.222,32.085,20.207,-16.352,52.183,28.351,17.24,32.815,-1.787,26.513,3.701,-5.093,25.719,-23.211,6.502,0.0,0.0,0.0
2185.0,87.4,1.083,26.0,-0.74,-13.126,37.336,-0.921,-34.119,32.046,20.274,-16.167,52.122,28.264,17.207,32.859,-1.757,26.514,3.729,-4.86,25.454,-22.885,7.438,0.0,0.0,0.0
2186.0,87.44,1.067,25.997,-0.748,-13.161,37.301,-0.954,-34.091,31.919,20.299,-16.351,52.15,28.343,17.18,32.901,-1.723,26.515,3.76,-4.661,25.166,-22.554,8.303,0.0,0.0,0.0
2187.0,87.48,1.043,25.993,-0.753,-13.213,37.273,-1.002,-34.192,31.768,20.185,-16.698,52.125,28.521,17.147,32.929,-1.68,26.513,3.779,-4.463,24.881,-22.266,9.057,0.0,0.0,0.0
2188.0,87.52,1.017,25.992,-0.756,-13.262,37.254,-1.042,-34.334,31.642,20.025,-16.872,51.943,28.587,17.114,32.945,-1.634,26.523,3.793,-4.283,24.649,-22.015,9.692,0.0,0.0,0.0
2189.0,87.56,0.994,25.988,-0.76,-13.305,37.228,-1.085,-34.508,31.509,19.847,-17.058,51.707,28.659,17.081,32.95,-1.584,26.536,3.801,-4.158,24.466,-21.804,10.2,0.0,0.0,0.0
2190.0,87.6,0.964,25.982,-0.765,-13.366,37.191,-1.14,-34.727,31.347,19.611,-17.23,51.383,28.707,17.037,32.969,-1.533,26.559,3.833,-4.063,24.3,-21.606,10.608,0.0,0.0,0.0
2191.0,87.64,0.933,25.982,-0.759,-13.425,37.158,-1.168,-34.931,31.128,19.39,-17.359,51.004,28.678,16.993,32.992,-1.476,26.609,3.881,-3.981,24.147,-21.401,10.97,0.0,0.0,0.0
2192.0,87.68,0.907,25.981,-0.75,-13.479,37.123,-1.18,-35.095,30.832,19.201,-17.502,50.599,28.629,16.952,33.016,-1.426,26.679,3.937,-3.92,24.021,-21.179,11.31,0.0,0.0,0.0
2193.0,87.72,0.884,25.976,-0.751,-13.53,37.077,-1.205,-35.253,30.435,18.97,-17.672,50.112,28.602,16.916,33.039,-1.39,26.726,3.992,-3.898,23.932,-20.934,11.637,0.0,0.0,0.0
