Frame,Time(s),chestUpper_T_glob,chestUpper_T_glob.1,chestUpper_T_glob.2,rShldrBend_T_glob,rShldrBend_T_glob.1,rShldrBend_T_glob.2,rForearmBend_T_glob,rForearmBend_T_glob.1,rForearmBend_T_glob.2,rHand_T_glob,rHand_T_glob.1,rHand_T_glob.2,lShldrBend_T_glob,lShldrBend_T_glob.1,lShldrBend_T_glob.2,lForearmBend_T_glob,lForearmBend_T_glob.1,lForearmBend_T_glob.2,lHand_T_glob,lHand_T_glob.1,lHand_T_glob.2,pelvis_T_glob,pelvis_T_glob.1,pelvis_T_glob.2
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3557.0,142.28,-0.144,26.206,-0.586,-15.943,34.833,-1.311,-26.688,7.262,-4.155,-17.927,5.064,22.452,15.386,34.522,0.027,27.32,6.085,-2.841,17.233,3.543,23.778,0.0,0.0,0.0
3558.0,142.32,-0.143,26.206,-0.587,-15.94,34.838,-1.316,-26.684,7.266,-4.16,-17.932,5.075,22.447,15.388,34.515,0.026,27.312,6.077,-2.844,17.251,3.533,23.783,0.0,0.0,0.0
3559.0,142.36,-0.142,26.203,-0.587,-15.935,34.845,-1.31,-26.696,7.277,-4.154,-17.945,5.078,22.447,15.394,34.503,0.026,27.297,6.06,-2.868,17.272,3.521,23.779,0.0,0.0,0.0
3560.0,142.4,-0.141,26.2,-0.588,-15.936,34.843,-1.308,-26.706,7.279,-4.15,-17.959,5.085,22.455,15.393,34.502,0.022,27.29,6.06,-2.886,17.295,3.51,23.769,0.0,0.0,0.0
3561.0,142.44,-0.141,26.197,-0.588,-15.932,34.845,-1.306,-26.709,7.288,-4.151,-17.979,5.094,22.458,15.397,34.495,0.019,27.287,6.054,-2.905,17.304,3.49,23.755,0.0,0.0,0.0
3562.0,142.48,-0.14,26.196,-0.588,-15.929,34.846,-1.296,-26.712,7.288,-4.147,-17.976,5.088,22.465,15.399,34.491,0.017,27.284,6.045,-2.923,17.316,3.461,23.74,0.0,0.0,0.0
3563.0,142.52,-0.138,26.197,-0.587,-15.929,34.844,-1.29,-26.709,7.291,-4.15,-17.976,5.083,22.464,15.401,34.493,0.017,27.289,6.051,-2.934,17.325,3.45,23.729,0.0,0.0,0.0
3564.0,142.56,-0.137,26.192,-0.584,-15.927,34.846,-1.283,-26.707,7.291,-4.144,-17.964,5.092,22.466,15.405,34.485,0.014,27.284,6.044,-2.941,17.344,3.409,23.724,0.0,0.0,0.0
3565.0,142.6,-0.135,26.192,-0.581,-15.928,34.842,-1.268,-26.694,7.285,-4.132,-17.964,5.11,22.483,15.406,34.491,0.005,27.284,6.049,-2.952,17.376,3.361,23.728,0.0,0.0,0.0
