Frame,Time(s),chestUpper_T_glob,chestUpper_T_glob.1,chestUpper_T_glob.2,rShldrBend_T_glob,rShldrBend_T_glob.1,rShldrBend_T_glob.2,rForearmBend_T_glob,rForearmBend_T_glob.1,rForearmBend_T_glob.2,rHand_T_glob,rHand_T_glob.1,rHand_T_glob.2,lShldrBend_T_glob,lShldrBend_T_glob.1,lShldrBend_T_glob.2,lForearmBend_T_glob,lForearmBend_T_glob.1,lForearmBend_T_glob.2,lHand_T_glob,lHand_T_glob.1,lHand_T_glob.2,pelvis_T_glob,pelvis_T_glob.1,pelvis_T_glob.2
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1978.0,79.12,-0.179,26.067,-0.383,-15.995,34.761,-1.454,-26.863,7.257,-3.526,-18.105,3.349,22.903,15.407,34.69,0.313,27.1,6.425,-1.572,17.722,3.643,25.238,0.0,0.0,0.0
1979.0,79.16,-0.178,26.062,-0.399,-15.988,34.759,-1.464,-26.869,7.259,-3.521,-18.156,3.394,22.927,15.412,34.674,0.286,27.081,6.398,-1.584,17.721,3.676,25.239,0.0,0.0,0.0
1980.0,79.2,-0.176,26.052,-0.406,-15.99,34.75,-1.457,-26.859,7.244,-3.496,-18.165,3.4,22.961,15.414,34.665,0.266,27.048,6.374,-1.622,17.727,3.679,25.22,0.0,0.0,0.0
1981.0,79.24,-0.174,26.043,-0.411,-15.99,34.738,-1.446,-26.848,7.224,-3.484,-18.138,3.392,22.971,15.415,34.654,0.248,27.018,6.357,-1.682,17.734,3.647,25.171,0.0,0.0,0.0
1982.0,79.28,-0.166,26.037,-0.429,-15.976,34.734,-1.457,-26.831,7.221,-3.494,-18.101,3.401,22.948,15.43,34.638,0.217,26.999,6.331,-1.748,17.74,3.612,25.113,0.0,0.0,0.0
1983.0,79.32,-0.162,26.028,-0.449,-15.968,34.73,-1.466,-26.82,7.219,-3.499,-18.045,3.429,22.939,15.437,34.622,0.179,26.984,6.313,-1.817,17.757,3.585,25.05,0.0,0.0,0.0
1984.0,79.36,-0.155,26.019,-0.467,-15.961,34.73,-1.471,-26.807,7.211,-3.5,-17.972,3.471,22.923,15.447,34.609,0.138,26.973,6.292,-1.88,17.791,3.539,25.003,0.0,0.0,0.0
1985.0,79.4,-0.149,26.013,-0.488,-15.951,34.73,-1.48,-26.799,7.212,-3.499,-17.901,3.564,22.906,15.457,34.591,0.09,26.955,6.262,-1.926,17.829,3.485,24.982,0.0,0.0,0.0
1986.0,79.44,-0.144,26.002,-0.517,-15.95,34.712,-1.479,-26.796,7.197,-3.515,-17.819,3.828,22.872,15.462,34.586,0.039,26.964,6.252,-1.95,17.883,3.396,24.988,0.0,0.0,0.0
