Frame,Time(s),chestUpper_T_glob,chestUpper_T_glob.1,chestUpper_T_glob.2,rShldrBend_T_glob,rShldrBend_T_glob.1,rShldrBend_T_glob.2,rForearmBend_T_glob,rForearmBend_T_glob.1,rForearmBend_T_glob.2,rHand_T_glob,rHand_T_glob.1,rHand_T_glob.2,lShldrBend_T_glob,lShldrBend_T_glob.1,lShldrBend_T_glob.2,lForearmBend_T_glob,lForearmBend_T_glob.1,lForearmBend_T_glob.2,lHand_T_glob,lHand_T_glob.1,lHand_T_glob.2,pelvis_T_glob,pelvis_T_glob.1,pelvis_T_glob.2
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1484.0,59.36,-0.028,25.923,-0.859,-15.859,34.722,-1.785,-26.086,7.356,-5.239,-20.308,2.952,22.114,15.496,34.248,-0.725,27.42,5.915,-3.515,16.455,2.123,22.829,0.0,0.0,0.0
1485.0,59.4,-0.027,25.922,-0.864,-15.86,34.717,-1.79,-26.076,7.348,-5.234,-20.293,2.952,22.116,15.495,34.251,-0.734,27.427,5.916,-3.51,16.465,2.143,22.834,0.0,0.0,0.0
1486.0,59.44,-0.025,25.918,-0.872,-15.854,34.714,-1.8,-26.083,7.354,-5.241,-20.303,2.96,22.113,15.498,34.242,-0.744,27.433,5.914,-3.502,16.451,2.146,22.837,0.0,0.0,0.0
1487.0,59.48,-0.022,25.911,-0.885,-15.85,34.708,-1.798,-26.102,7.354,-5.228,-20.314,2.969,22.121,15.502,34.243,-0.774,27.467,5.939,-3.427,16.416,2.204,22.88,0.0,0.0,0.0
1488.0,59.52,-0.018,25.909,-0.887,-15.845,34.711,-1.768,-26.205,7.389,-5.132,-20.358,3.022,22.206,15.501,34.254,-0.8,27.603,5.978,-3.162,16.223,2.382,23.023,0.0,0.0,0.0
1489.0,59.56,-0.012,25.894,-0.892,-15.838,34.7,-1.726,-26.462,7.444,-4.858,-20.475,3.25,22.46,15.5,34.248,-0.826,27.928,6.023,-2.591,15.88,2.666,23.336,0.0,0.0,0.0
1490.0,59.6,-0.006,25.875,-0.913,-15.81,34.69,-1.711,-26.996,7.55,-4.259,-20.734,3.861,23.034,15.493,34.239,-0.86,28.433,6.107,-1.602,15.388,3.058,23.884,0.0,0.0,0.0
1491.0,59.64,0.02,25.866,-0.944,-15.752,34.702,-1.707,-28.002,7.84,-3.139,-21.254,5.109,24.09,15.505,34.257,-0.895,29.094,6.343,-0.051,14.778,3.663,24.74,0.0,0.0,0.0
1492.0,59.68,0.077,25.847,-0.993,-15.643,34.752,-1.723,-29.532,8.461,-1.286,-22.094,7.65,25.745,15.539,34.33,-0.937,29.872,6.88,2.362,13.735,4.734,25.942,0.0,0.0,0.0
